Geneid	A1	A3	A12	A13	A16	A17	A18	A19	A24	A25	A28	A29	A32	A33	A36	A37	A40	A41	A44	A45	A48	A49	A50	A51
Emc4	426	554	795	588	836	651	724	541	475	460	518	517	426	524	384	470	461	443	528	403	532	458	730	937
Katnbl1	67	16	12	34	59	65	36	20	226	248	202	265	143	208	293	333	207	185	206	99	160	200	343	606
Gm13940	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emc7	540	417	474	438	785	749	652	554	642	602	618	680	701	779	558	644	568	614	597	416	632	654	778	1257
n-R5s202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chrm5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aven	340	378	550	580	628	512	263	423	361	473	393	304	257	365	461	400	378	279	360	314	266	330	413	444
Gm22676	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44374	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ryr3	26	17	29	59	21	38	73	45	50	83	66	47	34	54	28	29	64	54	31	35	29	39	6	21
Tmco5b	0	0	1	0	0	0	0	0	11	2	0	2	4	9	0	7	6	4	5	0	1	0	0	0
Gm26505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fmn1	1073	976	874	994	895	1789	1396	1501	1282	1897	1259	1276	1743	2020	1688	1174	1290	1351	1147	1741	1239	1512	1661	1288
Gm13967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13963	10	0	0	0	0	13	0	6	2	5	1	1	8	3	5	1	8	8	1	0	2	6	17	5
Gm13965	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13966	7	2	0	0	0	0	0	8	3	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0
Gm44465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930533B01Rik	0	0	0	0	0	10	0	6	0	1	0	0	0	0	0	1	2	0	1	0	0	0	3	0
Grem1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Scg5	50	37	12	11	3	0	22	8	24	8	9	19	31	12	4	11	24	16	10	17	17	28	20	51
Arhgap11a	276	306	490	397	349	406	244	238	616	810	594	469	247	404	953	961	440	392	347	296	319	377	845	1404
Gm21596	0	0	0	0	7	0	0	0	0	1	1	1	1	0	3	19	2	3	4	3	1	2	8	10
Gjd2	0	0	0	0	0	0	0	0	1	4	0	2	2	0	0	0	0	1	0	0	3	0	1	0
A530058N18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C130080G10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aqr	877	640	825	849	806	900	853	700	822	1161	823	744	647	769	1517	1291	804	640	661	641	527	705	1344	1780
Mir7002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp770	58	14	53	68	44	87	49	44	109	131	145	99	69	78	226	273	98	74	111	62	86	91	194	241
Gm25103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dph6	109	48	170	211	74	172	42	53	149	235	190	172	84	129	342	363	145	131	171	72	50	126	190	290
Gm13972	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930528P14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110099E03Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Gm13977	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BC052040	140	121	130	109	89	125	68	62	93	100	65	95	88	71	152	159	84	71	101	33	88	109	166	305
Mir1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meis2	2	4	2	2	4	0	1	1	0	1	4	7	3	6	1	3	12	4	1	3	2	0	11	6
2700033N17Rik	0	5	1	0	0	0	0	5	1	0	3	0	0	0	0	1	0	2	0	0	0	1	3	8
G630016G05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	3
2810405F15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13991	1	1	3	7	3	0	2	3	2	6	3	3	2	0	5	7	2	1	2	0	2	3	3	4
Gm13990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmco5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
D330050G23Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm24914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29340	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13981	0	5	0	0	0	0	0	0	0	0	1	0	0	3	0	2	1	0	2	0	0	0	2	2
Spred1	752	455	925	773	859	1577	841	821	1115	1540	1260	1344	852	1166	1373	1416	1415	1251	1059	1145	839	1239	1057	1404
Mir674	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Rap1a-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm25189	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Fam98b	187	158	252	195	311	316	142	122	328	342	308	247	204	224	437	460	305	216	266	172	150	322	466	724
Rasgrp1	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0	3	1	0	2	1	2	4	0	0
Gm13982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930412B13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13986	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	4	0	0	0	0	2	1
Gm36979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thbs1	430	379	361	409	317	464	235	223	225	504	312	265	232	325	387	367	342	254	202	194	192	278	1086	459
Gm29233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fsip1	0	2	4	1	0	0	0	0	5	3	1	3	1	2	9	7	1	5	1	0	1	0	13	6
Gm22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A930104D05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2ak4	215	220	235	186	196	265	204	149	190	239	220	227	167	210	303	373	222	176	138	199	214	195	259	428
Srp14	686	758	975	861	1014	582	977	736	874	527	805	737	694	957	578	849	745	756	710	437	784	899	966	1342
Gm13983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bmf	216	142	206	231	389	310	338	305	184	144	189	118	316	248	182	192	167	176	190	117	195	205	306	536
Gm14016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bub1b	64	69	373	214	94	92	31	53	252	313	201	155	42	76	542	504	116	106	115	84	41	75	574	944
Pak6	265	270	405	350	276	233	218	163	190	211	213	195	41	77	274	263	173	96	130	108	79	99	183	166
Ankrd63	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	8
Plcb2	0	3	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	5	0	2	0	1	2	23
Inafm2	593	708	752	789	823	1000	762	734	495	602	560	575	462	600	543	648	594	530	383	401	422	562	682	660
Ccdc9b	1447	1614	1881	2025	2259	1469	1836	2001	1190	1215	1495	1411	1147	1376	700	743	1177	1197	1442	1311	1247	1073	1152	770
Phgr1	8374	8069	9429	7277	28025	12003	16416	14907	9384	2776	8524	10070	11286	12046	2200	5394	7935	10462	9833	5682	11569	11899	5435	6720
Disp2	117	75	55	23	55	68	140	158	66	61	65	58	81	68	38	24	54	66	37	46	75	68	113	335
Knstrn	59	106	377	291	144	73	14	49	172	255	174	181	42	73	471	471	142	73	85	78	59	74	373	1077
Gm14091	0	0	0	0	0	0	0	0	1	3	0	7	0	1	0	2	0	0	0	1	0	0	8	12
Ivd	639	515	794	624	815	646	562	435	629	571	526	430	376	452	526	598	436	405	450	337	337	364	745	809
Bahd1	1095	1294	1520	1599	1718	1516	1516	1545	771	656	799	743	931	896	588	770	684	717	491	613	640	693	1512	1825
Chst14	21	24	27	53	12	20	44	11	10	18	11	15	11	9	5	12	11	11	16	6	6	17	31	25
Gm14089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uqcrh-ps2	0	9	6	0	0	5	0	4	4	2	1	1	2	1	1	6	2	1	0	1	1	0	3	0
Ccdc32	589	559	575	627	998	836	693	525	495	313	497	498	423	543	375	409	444	453	461	341	444	516	663	850
Rpusd2	36	48	150	84	69	116	58	52	79	131	39	57	30	40	137	107	49	42	53	42	23	37	120	103
Knl1	14	6	32	68	27	76	0	0	131	254	106	123	16	49	337	277	61	96	33	45	38	46	297	475
Rad51	56	38	155	147	50	130	0	13	176	212	108	157	18	51	293	385	115	69	80	39	31	27	341	321
Rmdn3	775	1025	961	703	1298	1505	987	1122	726	653	802	921	804	973	554	719	762	692	661	597	757	818	1140	1741
Gchfr	468	705	477	392	983	387	447	518	417	248	363	388	323	417	213	367	265	395	392	306	379	294	541	568
Dnajc17	106	163	115	130	146	83	131	110	116	82	159	101	93	127	100	139	95	103	113	71	88	64	113	225
Gm14137	618	638	816	829	673	802	709	634	316	369	313	365	291	375	384	436	257	306	427	363	308	291	247	465
Gm14138	0	2	2	0	0	0	0	1	2	3	0	4	3	1	1	3	0	3	4	0	0	0	1	0
Zfyve19	590	713	873	728	915	578	570	542	483	374	441	375	379	593	494	576	430	342	420	307	366	381	612	1071
Ppp1r14d	2209	2469	3210	2666	3703	2154	2594	2823	2617	1468	2158	2492	2801	3066	1362	2362	1770	2195	2546	1801	2768	2769	2182	3108
Spint1	19150	21598	16354	14495	19766	16770	18825	19753	9922	8265	9864	9603	12472	12663	7965	8403	9335	10062	9216	9582	10466	11057	9987	11961
Rhov	100	160	152	148	256	175	232	143	107	58	73	112	182	164	61	74	69	105	82	95	112	98	107	91
Gm14175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vps18	1601	2283	1762	2024	2027	1404	1663	1721	768	918	916	738	1055	1073	855	817	757	748	787	780	683	804	1535	1854
Gm14207	22	24	18	10	9	9	13	20	7	2	7	8	4	9	3	11	3	5	9	2	10	7	36	139
Dll4	42	49	73	83	108	42	88	53	37	28	18	22	41	37	19	13	29	14	15	15	18	37	158	271
Chac1	259	396	610	567	205	104	244	316	121	65	110	52	189	198	169	284	63	83	109	71	166	92	194	1025
Ino80	778	660	613	581	411	563	547	483	562	625	538	503	480	577	824	836	538	512	423	389	341	465	681	1301
Gm14208	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exd1	97	116	109	70	195	159	222	148	105	66	136	139	185	225	144	129	100	130	138	95	112	148	66	58
Chp1	13305	14335	20864	16421	20555	33954	24178	23899	21585	18305	19669	21204	26634	29702	19565	21346	21577	23613	19474	18848	22185	24261	11084	16250
1700020I14Rik	1441	1004	1216	1304	1599	2649	2111	1400	2364	2622	2291	2219	2664	2970	2504	2609	2379	2132	2117	1784	2052	2440	2740	3791
Oip5	0	10	21	15	14	11	0	0	26	24	17	13	10	10	25	31	6	19	11	2	3	5	47	118
Nusap1	40	15	148	91	67	94	5	7	158	254	128	135	41	50	389	362	94	69	98	52	57	47	343	995
n-R5s204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Ndufaf1	59	85	152	45	108	199	94	123	214	196	172	187	195	215	237	277	195	157	191	145	144	221	208	324
H3f3c	6	8	6	2	9	7	9	3	13	13	15	9	15	19	14	15	8	11	19	5	7	10	13	22
Gm14383	0	0	0	0	0	0	0	1	2	0	0	2	0	16	0	0	4	0	0	0	0	0	1	1
Rtf1	935	758	741	797	821	1043	889	674	743	906	728	746	667	804	754	821	766	723	569	536	540	696	735	1152
Gm25857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
Itpka	139	112	81	134	130	92	92	105	60	34	71	31	58	65	17	30	50	56	37	33	47	51	97	280
Ltk	11	14	31	17	54	43	21	25	12	8	12	14	13	3	2	6	16	8	6	7	5	11	9	33
Rpap1	736	651	749	516	596	515	458	456	327	555	415	402	299	286	635	597	370	272	261	281	259	267	622	793
Gm23814	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tyro3	6	40	23	21	40	21	22	16	33	35	56	31	9	11	26	21	19	20	20	18	13	13	60	53
Gm13998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mga	493	402	442	352	237	621	352	521	611	932	559	696	516	626	1177	911	702	590	485	585	500	560	836	1046
Mapkbp1	245	242	194	180	212	264	214	256	170	171	184	178	222	232	236	181	190	159	130	150	166	178	302	437
Mir7665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13999	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Jmjd7	8	0	4	0	0	0	0	0	16	0	0	0	1	1	1	4	0	0	1	0	0	0	8	0
Gm28042	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g4b	0	1	0	0	9	0	0	0	4	5	1	4	3	0	0	3	7	2	2	6	3	0	6	9
Sptbn5	0	2	0	7	14	0	0	18	7	5	5	0	1	2	0	4	0	6	5	0	1	3	1	3
Ehd4	1557	1403	1742	2145	2417	2106	1607	1054	1168	1753	1250	1247	713	1051	1141	1017	1196	1012	1153	1036	875	1099	1095	1225
Pla2g4e	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	3	1
Gm13997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Pla2g4f	21	38	105	73	108	146	42	63	36	50	96	40	47	53	8	15	35	55	57	34	62	40	6	5
Vps39	920	806	888	786	1019	933	1177	962	564	665	645	539	668	689	644	654	605	517	643	571	554	596	643	1084
Tmem87a	495	419	481	437	428	835	555	472	659	724	684	610	542	648	789	827	630	564	703	497	552	523	638	978
Ganc	546	419	423	457	716	1048	870	776	597	471	542	467	787	918	562	528	471	542	441	483	602	716	463	439
Capn3	3	1	0	4	8	0	16	17	13	0	7	7	4	11	5	6	11	7	6	4	18	15	6	0
Zfp106	3648	3368	3553	3015	2680	4579	3614	3750	2659	3817	2690	2781	2461	2850	4195	3551	2936	2611	2433	2747	2115	2661	2790	5135
Gm26899	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Snap23	527	497	766	434	606	701	663	760	924	958	1004	1135	929	1156	1065	1045	891	918	1150	876	996	1171	1139	1529
Lrrc57	228	149	177	122	417	351	425	248	405	338	320	372	367	483	236	282	389	311	302	277	360	505	350	311
Haus2	291	158	187	256	333	374	317	196	374	286	358	392	310	334	291	288	299	292	307	224	289	345	357	446
Stard9	14	20	9	19	1	0	0	5	10	15	7	6	2	9	10	15	6	11	3	0	10	14	12	8
n-R5s205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdan1	142	108	99	93	193	101	133	137	124	111	116	90	97	99	121	137	85	75	79	70	78	82	155	193
Ttbk2	60	46	63	72	156	231	77	105	143	172	153	166	117	193	131	132	134	130	120	111	97	115	133	140
AV039307	0	5	0	0	4	0	0	0	6	0	3	0	1	1	1	3	4	9	0	2	0	1	2	0
Ubr1	478	323	444	379	572	652	518	514	534	757	549	531	431	538	781	623	609	466	357	510	403	450	600	798
Tmem62	189	166	361	279	481	742	416	337	464	488	435	487	498	601	763	781	471	506	349	359	411	410	253	202
Gm44325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22865	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0
Ccndbp1	1370	1503	1492	1190	1950	2019	2097	1719	1620	1072	1390	1425	1638	1865	1030	1139	1300	1320	1400	1215	1570	1562	1075	1321
Epb42	0	3	1	0	12	6	8	3	2	1	6	3	7	6	5	9	3	5	9	9	2	2	5	17
Tgm5	218	146	119	93	167	107	145	146	84	54	117	103	89	108	141	133	56	92	46	43	108	90	40	19
Gm14213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgm7	37	75	173	163	333	358	477	478	261	259	261	253	342	335	133	142	428	307	174	195	325	367	3	9
Lcmt2	536	520	522	496	684	624	494	563	400	358	432	468	395	443	421	453	451	418	358	297	368	432	278	329
Gm23858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adal	116	90	118	88	124	413	87	234	359	353	366	314	388	387	363	415	377	374	232	206	331	376	109	163
Zscan29	487	411	491	497	442	528	519	568	518	656	562	526	589	720	663	586	696	491	448	457	518	554	463	776
Tubgcp4	515	575	730	612	788	973	1066	870	500	555	517	518	595	565	620	586	491	491	426	498	471	505	462	548
Trp53bp1	156	150	326	255	252	243	163	222	220	413	272	258	184	213	423	403	240	200	194	257	149	199	441	750
Map1a	0	10	0	37	0	0	19	11	10	2	15	9	50	34	11	14	9	13	20	12	9	26	12	109
Gm14978	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Ppip5k1	1532	1629	1389	1233	1440	1969	1361	1700	1084	1085	1164	1161	1362	1438	1133	1108	1084	935	885	999	1066	1018	1255	1866
Ckmt1	26031	29604	31638	28101	35809	26175	36422	36206	23961	17308	22450	21304	27845	29360	17044	20251	21160	21298	22612	21104	23407	23792	18241	29388
Strc	0	5	3	6	7	10	0	9	9	7	1	7	9	3	1	8	0	10	9	0	13	4	4	7
Catsper2	14	5	23	14	24	19	14	6	7	10	26	16	10	11	4	12	15	12	12	10	13	8	20	40
Gm14001	0	0	0	0	0	0	0	0	0	1	0	1	4	0	3	2	0	0	0	3	0	0	1	1
Gm14000	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	0	4	4
Pdia3	3910	3156	6662	3938	4886	5336	4431	4820	7303	8084	7164	7207	5466	6608	7623	8196	6997	5739	7554	6201	5742	7220	9402	15577
Ell3	0	0	0	0	0	0	10	0	0	0	1	1	2	0	1	6	2	1	0	8	0	3	2	7
Serinc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serf2	1415	1501	1615	1569	3067	1200	2089	2267	1398	552	1232	1404	1747	1934	472	973	1103	1388	1290	826	1503	1470	2108	3498
Gm22953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hypk	0	0	10	5	0	11	0	3	6	7	2	3	3	3	4	7	2	5	3	2	3	0	18	20
Mfap1b	205	175	179	194	228	316	221	210	225	201	246	243	288	302	231	269	239	272	205	215	196	279	271	373
Gm14017	2	4	7	3	6	0	0	3	5	3	4	4	8	2	6	2	1	1	3	0	2	5	2	3
Gm14018	9	5	13	31	0	41	13	27	24	42	14	14	44	22	29	12	29	17	21	21	17	36	22	29
Mfap1a	193	192	186	177	143	487	272	373	463	499	482	499	530	644	404	448	450	447	373	378	482	388	353	370
Wdr76	40	32	91	35	19	96	63	46	78	118	80	94	89	74	208	223	97	76	74	82	95	99	157	171
Frmd5	0	1	0	0	4	0	0	0	4	0	2	3	2	1	0	0	0	0	1	4	4	1	0	2
Gm14021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm14020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm14019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Casc4	61	58	73	91	27	86	69	57	106	166	79	96	70	129	322	306	120	56	80	81	69	90	189	170
Gm23983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageb3	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0
Ctdspl2	139	131	239	102	144	231	149	165	363	465	410	416	384	351	622	484	380	311	349	288	349	385	483	750
Eif3j1	308	198	263	393	464	399	281	143	643	653	582	603	350	495	856	744	553	506	508	431	337	437	965	1392
Gm47314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spg11	1556	1502	1492	1268	1381	1794	2217	1736	809	1354	1034	1047	945	1166	1242	1009	972	860	781	1011	803	989	1136	1750
Patl2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2m	2455	2008	2149	1716	3871	5349	4961	4220	4845	3373	4147	4138	5526	6281	2366	3086	4492	4603	4229	3787	6285	7088	5391	8397
Trim69	0	0	2	0	0	0	0	0	0	3	5	0	1	1	0	0	1	0	0	0	0	0	1	1
Terb2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm14050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm14058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps12-ps10	10	4	10	15	3	0	3	3	0	4	2	7	3	2	7	5	3	4	2	4	4	3	2	0
Sord	2749	2831	3046	2804	2300	2379	2006	1886	1717	1841	1901	1856	1376	1743	2204	2510	2120	1932	1517	1098	1343	1627	6810	8118
Duox2	1164	1251	605	489	823	825	856	871	525	323	316	364	871	946	468	436	304	364	613	680	483	477	1511	6428
Duoxa2	239	188	167	120	150	189	252	215	95	38	39	50	156	141	64	67	45	47	164	175	129	98	194	1097
Duoxa1	4	0	1	7	0	0	5	3	7	6	2	5	2	4	0	2	2	8	4	10	3	2	0	8
Duox1	0	0	1	0	0	0	0	0	2	3	2	2	2	2	0	0	0	1	2	0	0	0	4	2
Shf	72	54	120	125	35	36	18	50	27	32	27	36	22	22	8	15	23	31	11	8	8	19	140	117
Gm24409	0	4	0	0	0	0	0	5	5	0	2	0	3	9	2	0	0	10	2	4	4	8	7	1
Slc28a2	147	91	40	29	90	94	44	30	199	50	59	117	474	345	21	30	15	46	232	238	129	90	244	36
Gm14086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bambi-ps1	42	29	13	7	35	9	19	10	26	14	10	18	42	66	7	14	12	9	65	28	34	12	24	7
Gm14085	17	5	11	26	26	7	0	4	34	4	9	29	66	49	5	10	3	13	49	35	35	24	0	0
Gatm	90	49	81	30	52	30	14	9	55	69	23	55	13	28	165	139	34	39	32	28	28	29	84	37
Spata5l1	31	120	129	238	104	56	79	127	97	37	55	35	45	62	88	105	47	52	98	64	47	54	198	432
AA467197	2331	2391	2278	1437	3994	2881	4406	3787	3787	1210	3529	3490	5671	5380	1611	3196	2142	4042	3513	2487	5057	4310	4925	7065
Mir147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc30a4	2293	1714	2267	2118	2685	4467	3073	3423	5241	5455	5189	5306	5605	6539	5004	4914	5120	4938	5058	4658	5411	5723	4539	8235
4930417H01Rik	0	0	8	4	9	0	1	13	11	9	3	10	10	14	3	9	13	8	6	4	18	12	13	18
Bloc1s6os	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	2	0	1	0	4	7
Bloc1s6	1781	1246	1460	1197	2287	2429	2130	1869	1748	1472	1800	1749	2128	2419	1514	1893	1634	1828	1684	1433	1847	1949	1151	1779
Sqor	11055	14415	23336	17728	23638	21381	24544	23987	19827	18020	18821	18489	18183	21381	15394	16588	18244	17695	19746	16630	17412	19217	7587	13459
Gm13988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sema6d	639	610	325	196	654	1018	900	710	765	730	610	538	1118	1147	671	589	612	593	495	637	625	669	590	1806
4930517E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930583P06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc24a5	10	2	2	0	0	0	0	0	0	1	0	3	0	1	3	3	0	3	6	1	0	1	7	8
Myef2	245	160	324	322	214	188	153	141	298	426	246	205	130	170	455	406	210	172	191	167	139	192	465	689
Gm22352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm14004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
