Geneid	Ctrl_1	Ctrl_2	Satb2_KO1	Satb2_KO2	Mta2_KO1	Mta2_KO2	Chd4_KO1	Chd4_KO2	Gatad2_KO1	Gatad2_KO2	Smarcd2_KO1	Smarcd2_KO2	Smarca4_KO1	Smarca4_KO2	Smarca5_KO1	Smarca5_KO2	Rbbp4_KO1	Rbbp4_KO2	Ctbp2_KO1	Ctbp2_KO2	Ncor1_KO1	Ncor1_KO2
Gm27688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
Toe1	51	69	120	112	150	61	132	50	99	69	124	117	78	70	95	75	67	68	80	69	91	43
Mutyh	7	12	27	30	19	23	31	28	11	3	21	38	10	5	16	25	23	18	12	13	6	7
Hpdl	17	46	65	81	128	72	52	73	40	70	103	132	24	34	36	38	51	61	36	25	35	42
Gm12996	3	0	3	3	2	0	2	0	0	1	2	2	0	2	3	0	2	0	4	0	3	0
Rpl36-ps8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12993	4	0	0	0	0	11	0	11	0	2	4	4	0	7	3	4	4	0	1	9	1	0
Zswim5	169	213	462	503	247	283	282	401	316	266	372	346	265	255	201	202	183	261	213	146	167	174
Gm26355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Urod	316	341	452	634	681	614	709	321	387	537	638	577	324	376	413	378	311	388	414	340	384	304
Hectd3	2522	2729	4882	5144	3530	3439	4670	4353	5305	4741	2180	2111	3237	3159	2704	2463	2558	2118	2505	2424	2323	2470
1700021J08Rik	6	1	4	4	4	9	11	0	0	2	0	2	3	8	7	1	2	0	1	2	1	1
Gm12997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif2b3	43	61	20	40	100	102	61	108	18	54	204	198	38	35	81	106	114	134	89	84	105	72
Gm22335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Ptch2	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	2	1	2
Btbd19	86	80	135	219	349	404	197	120	154	139	167	266	60	80	189	124	125	102	96	101	135	90
Tctex1d4	6	11	0	9	9	20	4	0	3	5	0	8	13	9	6	4	10	0	11	3	10	13
Plk3	667	528	786	1423	1254	1028	789	712	1012	908	403	554	959	853	486	397	551	315	433	553	489	542
Best4-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
Gm13015	1	0	0	2	0	15	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0
Rps8	4332	5116	14907	11299	17109	15726	17554	8416	13706	7825	8142	10098	4186	5013	6684	6419	6553	6058	5024	4796	7043	4385
Gm22980	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Snord38a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord55	0	3	7	0	3	0	0	0	0	0	0	0	0	1	0	0	3	3	4	2	6	5
Gm22398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kif2c	50	49	13	30	167	127	76	59	38	32	296	273	17	44	91	99	134	165	91	60	69	50
Gm25099	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Gm23143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012C08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armh1	0	0	0	20	8	10	23	7	8	7	1	0	1	0	5	4	2	0	2	4	3	12
Tmem53	73	89	108	99	162	151	208	113	106	76	39	17	51	64	99	87	104	51	93	70	66	30
Rnf220	472	640	970	789	1008	1151	1391	904	938	764	655	921	585	587	636	674	611	580	678	489	454	472
Gm12843	1	6	15	5	3	0	11	14	13	8	0	2	4	7	7	3	4	9	2	5	12	3
Gm12828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eri3	174	222	316	452	372	376	493	364	191	262	381	347	174	223	240	227	211	280	182	178	172	183
Gm25559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmap1	207	200	235	335	383	314	348	271	305	345	213	271	211	230	219	207	215	184	207	181	221	182
Gm12840	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Gm12844	13	12	4	11	19	14	8	0	2	13	5	11	11	13	7	4	9	15	22	6	15	19
Klf17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Gm12842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Slc6a9	141	151	688	753	500	435	323	248	419	438	199	222	110	199	223	213	142	180	135	104	156	155
Gm17114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc24	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0
B4galt2	3	1	18	4	41	48	47	25	4	14	8	7	5	8	1	7	13	2	2	3	7	1
Gm12841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0b	1799	1873	2793	2882	2779	2315	4440	1738	3327	2722	788	1341	1862	2087	1705	1691	1850	1030	1353	1683	1682	1157
Dph2	51	85	121	140	241	134	174	112	99	53	129	188	55	80	120	99	127	118	110	122	69	52
Ipo13	292	387	569	609	737	625	791	643	533	623	538	415	368	389	382	373	395	427	385	318	355	383
Artn	7	10	9	17	47	40	26	4	25	19	18	17	10	17	23	17	13	13	12	2	4	4
St3gal3	288	312	330	507	690	661	720	479	765	631	335	322	267	317	322	323	315	515	404	317	407	318
9530034E10Rik	5	3	19	32	15	21	2	3	0	7	6	5	3	5	12	14	6	2	3	4	3	3
Kdm4a	1049	1127	1859	1854	2252	2195	1976	2037	1857	1929	1517	1539	1166	1267	1391	1180	1074	1392	1246	1096	1118	1052
Gm23382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptprf	5815	5997	17125	18950	17040	19176	14867	14430	16353	16553	8379	6981	7565	7954	6440	5780	6077	8233	6538	5535	5859	6842
Mir7226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyi	547	491	744	828	615	570	1081	546	762	639	159	311	674	726	515	533	597	264	502	611	342	276
Szt2	755	893	1130	1380	1252	1439	1622	1704	1432	1830	988	886	1024	1048	865	817	777	886	846	829	704	864
Med8	526	562	442	590	772	500	744	616	707	477	529	888	630	738	601	656	599	516	592	573	598	392
Elovl1	4381	4171	8253	7519	8639	7349	7324	5573	8053	6827	5186	6078	5288	5878	3824	3690	4104	3237	3475	3633	4668	3707
Cdc20	147	159	185	215	1508	978	544	337	48	100	1334	1626	143	169	515	373	488	534	263	255	248	190
Gm12858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpl	0	3	3	5	0	0	0	18	9	1	0	1	2	0	3	1	0	0	2	6	4	0
Tie1	88	49	185	135	111	259	168	69	96	205	33	41	72	89	20	30	35	36	25	35	84	97
Gm12859	0	1	0	10	0	0	0	0	0	2	0	1	0	2	0	0	0	2	1	0	0	2
Gm12857	5	1	0	2	6	16	3	0	14	2	4	5	1	1	2	2	5	0	1	2	4	0
2610528J11Rik	1233	1287	1460	1856	2001	1846	2700	1051	1751	1402	756	1415	1438	1560	1244	1274	1306	828	979	1338	1315	885
Tmem125	743	745	1392	1663	2320	2019	1874	1262	1241	1394	1281	1514	851	1029	914	838	907	853	829	867	811	668
Cfap57	75	68	51	67	104	107	95	47	93	65	17	35	119	109	41	40	89	36	33	76	77	51
Ebna1bp2	421	449	563	587	1042	861	732	500	490	426	720	821	344	466	567	620	610	664	488	519	530	336
Gm12853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1343-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1332-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12856	0	0	0	0	1	0	0	0	0	0	4	5	0	0	0	0	0	1	0	0	0	0
Gm12863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lao1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12866	3	15	0	3	0	0	10	0	0	11	25	0	13	6	0	1	7	0	3	0	4	0
Slc2a1	8643	7326	15063	18686	12788	12891	17928	14286	20902	17552	6536	6546	13523	12864	5827	5477	7251	5154	5046	6239	8108	8720
Mir1957a	16	2	0	0	4	0	0	0	0	2	4	1	3	5	7	1	1	1	8	1	8	7
Gm12867	12	3	0	7	9	0	21	36	6	8	10	20	12	10	6	3	4	4	6	7	12	7
Gm12868	26	20	42	18	28	27	9	44	15	40	19	9	42	49	25	10	16	14	27	21	17	35
Zfp691	71	78	129	190	159	243	112	106	146	169	80	97	96	85	98	71	68	68	73	82	89	60
Ermap	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Svbp	239	252	298	308	396	215	460	346	328	335	209	299	236	273	204	210	254	138	178	200	241	127
AU022252	339	322	483	443	488	545	554	458	624	614	368	404	382	421	390	358	328	397	307	277	318	259
Tmem269	0	0	0	0	0	0	0	0	1	0	0	1	0	6	1	0	2	0	0	0	2	3
Gm12898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3h1	19	17	8	31	58	20	51	29	11	21	52	74	26	25	27	37	43	66	15	21	27	21
Gm12927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cldn19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Ybx1	15999	17310	36771	32224	38143	39691	45947	31462	36705	31436	27317	25524	12139	17758	15975	15354	15523	24073	18492	13334	19263	19041
Gm37817	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppih	171	104	83	91	216	101	104	91	101	85	199	209	104	114	132	164	246	174	120	113	152	86
Ccdc30	8	5	23	8	15	0	27	1	0	20	8	7	11	7	6	11	6	14	4	2	11	8
Ldha-ps2	47	29	15	65	81	58	21	33	34	50	39	42	55	53	32	20	44	27	15	24	51	26
Ppcs	712	896	928	1109	974	776	1190	761	932	931	453	879	667	831	692	683	695	372	626	677	880	598
Zmynd12	10	23	56	22	18	0	15	1	33	22	15	10	7	17	12	13	14	7	5	10	30	19
Rimkla	83	81	96	53	70	9	146	172	110	105	101	67	157	173	86	93	126	71	60	72	140	109
Gm12954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
Gm12957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnu6-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frg2f1	68	62	63	192	54	132	96	70	109	98	50	66	98	104	62	46	69	78	66	55	39	45
Foxj3	1205	1424	1746	1403	1114	1118	1452	2076	1899	1695	1320	1173	1630	1794	1057	1181	1124	1383	1204	1097	1085	1344
Gm12959	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Guca2a	41311	42730	15819	15042	21466	18090	57183	34187	37073	33940	21264	22529	33184	41112	27108	29169	31254	19027	27659	27271	33145	29016
Guca2b	659	642	900	828	1051	865	1219	865	2116	1809	227	234	440	569	453	405	575	315	303	385	545	503
Hivep3	10	8	18	5	0	0	2	34	18	21	16	5	17	24	10	19	14	24	7	12	10	14
AL607142.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edn2	98	200	143	98	5	9	238	127	81	35	19	36	167	164	151	208	182	121	242	195	60	69
Foxo6	19	3	52	17	3	11	29	69	0	12	3	6	9	14	15	8	10	16	2	14	5	18
Foxo6os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scmh1	341	492	556	517	909	898	880	599	502	489	813	1049	296	432	613	714	516	611	563	571	499	340
Slfnl1	1	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0
Ctps	97	126	108	102	438	276	200	242	112	95	499	366	83	106	255	306	288	416	286	174	206	125
Gm8439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12860	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	2	0	0	0	0
Gm45579	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cited4	12	12	24	9	35	58	40	32	18	36	5	0	16	8	14	17	6	20	15	8	18	9
Kcnq4	7	8	2	22	11	10	22	0	8	21	3	0	1	8	6	1	8	18	4	3	13	1
Nfyc	513	576	915	1008	885	851	1032	741	714	598	698	872	620	682	646	558	654	595	574	588	587	542
Mir30c-1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir30e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir30f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims3	0	3	4	22	23	0	11	16	2	7	12	18	10	11	10	8	2	2	3	2	6	2
Gm12871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exo5	212	200	201	212	386	338	391	298	335	219	255	386	213	284	228	283	253	208	213	252	207	148
Zfp69	16	19	37	46	50	17	84	55	18	39	48	39	39	52	30	57	35	26	40	32	14	23
Smap2	785	862	924	1226	1225	942	1404	1213	1415	1283	931	857	901	1099	776	750	765	953	869	722	693	756
Mir7015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Col9a2	3	0	1	0	0	0	0	0	0	4	0	0	0	1	1	0	1	1	0	3	0	0
Zmpste24	917	1144	920	747	1144	1172	918	1799	1142	955	1662	1365	970	1203	1165	1258	1222	1639	1099	979	1159	976
Gm26186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmco2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm12882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12881	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm12879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Gm22982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rlf	615	659	453	433	614	328	347	853	675	568	1159	982	641	738	586	636	674	715	704	527	722	659
Gm12890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12880	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Gm26162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12892	5	13	0	35	11	1	29	8	7	12	6	21	10	19	13	4	10	11	13	10	24	7
Gm12896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12897	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	6	0	6	0
Gm12893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12877	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0
Gm12874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Gm12875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
9530002B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ppt1	802	779	510	469	739	370	822	823	783	766	714	743	945	979	880	727	858	751	802	842	740	670
Cap1	11181	12098	18213	16716	19383	17115	19481	18615	23953	20949	10638	9689	12188	14544	10338	10671	11553	12198	10880	10229	12228	13022
Gm12891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mfsd2a	55	68	158	125	269	338	173	75	34	65	114	109	50	100	84	84	78	95	96	61	103	81
4933421A08Rik	0	0	0	6	4	2	0	0	0	0	4	3	0	0	1	1	4	19	5	5	7	1
Mycl	159	124	432	381	453	327	469	338	392	319	217	198	122	157	218	194	179	217	145	133	110	80
Trit1	90	126	129	92	178	159	166	155	176	146	162	171	72	120	151	104	107	168	115	89	79	136
Gm12923	0	0	0	0	0	0	0	0	0	4	2	0	0	1	4	0	0	0	0	6	0	0
Bmp8b	1371	1460	2655	3198	3022	2539	2819	2997	3443	2748	2028	1761	1515	1992	1557	1586	1694	2187	1480	1530	1995	2033
Gm17244	4	13	12	26	31	20	0	22	0	8	4	14	14	5	17	7	8	5	12	8	27	19
Oxct2b	24	20	47	39	35	41	71	26	31	14	25	26	25	29	23	15	9	17	24	31	30	35
Ppie	312	289	552	593	928	874	673	455	502	517	501	640	293	396	396	572	469	583	388	344	470	321
Hpcal4	321	418	1063	770	1079	772	680	600	783	670	755	683	387	457	366	380	380	507	306	351	533	437
Nt5c1a	907	969	2443	2465	2170	2134	2510	1950	1825	1831	1761	1586	934	1154	1029	1064	1004	1454	1158	941	1137	1164
Heyl	0	0	5	0	0	0	3	14	0	5	0	5	0	0	0	0	0	0	0	0	2	0
Gm12901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pabpc4	1071	1355	3437	3853	4927	5742	3761	3098	2904	2501	4440	3884	1009	1364	2178	1984	2034	3380	2064	1599	1931	1795
Gm12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25788	0	0	9	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0
Gm22154	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	10
Bmp8a	293	223	329	300	218	339	496	505	409	495	119	101	313	355	159	168	209	193	159	214	276	336
Oxct2a	1	0	1	10	3	1	16	3	0	2	0	1	6	7	4	3	4	4	0	2	10	13
Macf1	1482	1531	2452	2584	2071	2294	2223	3347	2232	2419	3154	2340	1295	1868	1767	2007	1690	3336	2348	1775	1511	1842
Gm12924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0
Gm12926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12925	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	4	0	3	0
Gm12922	0	0	0	0	3	1	1	1	0	1	2	2	0	0	0	1	2	3	1	1	0	0
Ndufs5	907	918	805	790	1056	755	1455	531	1062	846	487	833	803	886	822	902	897	516	637	688	821	508
Akirin1	1739	1670	1728	1587	1593	1464	1964	2323	1921	1588	1102	1400	1572	1907	1419	1546	1610	1111	1432	1464	1602	1308
Rhbdl2	480	575	683	631	711	605	1110	590	766	515	472	536	661	670	495	566	539	400	457	471	487	424
1700121C08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
Gm12904	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4933427I04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm26606	1	0	0	3	1	0	0	0	0	0	2	3	2	4	2	3	7	0	0	0	0	2
D130007C19Rik	0	2	0	0	0	0	5	0	0	0	5	1	5	1	7	2	0	0	3	2	6	0
Gm12903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycbp	274	268	137	29	110	28	206	172	106	89	341	321	186	234	309	237	227	250	211	220	276	193
Gm12905	4	0	0	4	1	0	4	0	11	0	0	4	0	2	3	3	1	1	0	4	4	0
Rragc	1377	1416	1570	1465	1432	958	1514	1688	1790	1372	1355	1459	1462	1602	1354	1345	1456	1214	1231	1237	1454	1107
4930535I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm12902	0	0	0	0	0	13	0	0	0	0	0	0	0	4	2	2	1	2	1	1	1	0
Gm37667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700021L23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933435F18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700057H15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933407E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3100002H09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pou3f1	1	1	0	2	1	0	0	0	0	0	0	3	1	2	2	7	0	0	0	0	0	4
Utp11	305	317	361	231	464	333	503	424	447	278	359	420	273	295	340	269	349	320	325	266	305	258
Gm24480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhl3	100	95	155	199	769	881	284	248	306	375	101	110	51	95	141	125	113	157	103	98	110	117
Sf3a3	270	387	428	349	627	375	402	422	299	334	686	785	338	296	399	339	468	451	430	375	404	259
Gm12917	0	0	0	0	4	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	6	2
Mir697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm12915	0	1	10	0	3	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0
Gm24721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inpp5b	600	666	1908	1613	627	507	668	660	743	621	656	735	649	710	511	566	647	511	575	575	460	494
Mir698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtf1	657	762	1233	1077	810	959	970	1112	1121	948	719	609	774	841	732	759	640	864	803	737	541	711
n-R5s192	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1110065P20Rik	110	131	163	240	200	240	284	149	179	219	74	107	56	114	119	114	93	44	72	79	118	81
Yrdc	167	181	173	318	293	223	194	132	154	163	240	271	159	215	185	202	242	229	193	198	200	150
Maneal	0	0	0	0	0	0	0	0	6	0	2	2	3	8	7	0	2	0	1	4	0	1
Epha10	0	2	0	0	0	0	0	0	0	0	0	1	2	0	5	0	1	0	0	0	0	0
